Name.TF,Name.Target,label
Elf4,Cbfa2t3,0
Pias3,Lag3,0
Tcf7l2,Pcdh7,0
Jdp2,Pnma2,0
Smc3,Slc28a1,0
Rfx2,Gpr27,0
Irf1,Nebl,0
Pou3f2,Col5a2,0
Pbx2,Hspbap1,0
Ddit3,Phip,0
Plag1,Sorcs2,0
Sp4,Lpp,0
Pou4f1,Sox12,0
Parp1,Mab21l1,0
Msx2,Plxnd1,0
Nupr1,Smtnl1,0
Kdm3a,Ptma,0
Zfpm1,Cnksr2,0
Zbtb7a,Arl4a,0
Smad1,Plec,0
Tead2,Dido1,0
Pou3f3,Lrrc8e,0
Atf6,Cacnb2,0
Hmgb2,Ror2,0
Phc1,Mast1,0
Msx2,Nedd9,0
Purb,Plcxd3,0
Esr2,S1pr1,0
Cdx1,Ctbp2,0
Gata6,Hs3st3b1,0
Foxj3,Notum,0
Sox13,Dusp5,0
Dmrt1,Srrm1,0
Srebf2,Spats2l,0
Nr4a2,Ptprt,0
Bach1,Mapre1,0
Mlxipl,Odf2,0
Pax5,Runx1,0
Sox8,Fam131c,0
Barx1,Ctbp2,0
Hoxa11,Cdk17,0
Nfatc2,Sypl2,0
Rfx2,Adamtsl1,0
Atf7,Fbxl7,0
Foxk1,Sncb,0
Mixl1,Foxp2,0
Gli1,Ccnd3,0
Hoxa5,Raly,0
Mtf2,Gria3,0
Rbpj,Srgap3,0
Parp1,Hcn3,0
Ebf1,Irx3,0
Btaf1,Lhx5,0
Pou2f2,Nptx1,0
Sertad1,Prtg,0
Ddx5,Amfr,0
Rel,Foxq1,0
Myb,Plekha2,0
Rfx3,Efna5,0
Kat5,Runx1,0
Zfpm1,Nrcam,0
Hhex,Gdf5,0
E2f3,Clstn2,0
Klf10,Dram1,0
Foxh1,Prkce,0
Zic1,Tead3,0
Stat4,Myocd,0
Plagl1,Enah,0
Mtf1,Dennd2a,0
Ciita,Rasgrf2,0
Pbx2,Liph,0
Smad7,Cadm3,0
Bcl3,Tcfl5,0
Nr0b1,Fam102b,0
Tead2,Ror2,0
Foxp2,Tpbg,0
Zfx,E2f1,0
Srebf2,Mex3b,0
Eed,Efnb3,0
Gli2,Ptms,0
Pou2f3,Dmrta2,0
Nupr1,Rtkn,0
Snai2,Gpc3,0
Klf15,Ralyl,0
Tcf4,Gnai2,0
Nfic,Rab22a,0
Irf9,Rin1,0
Pbx2,Efemp2,0
Hoxa5,Bahcc1,0
Pbx2,Mab21l1,0
Hnf4a,Pitx1,0
Msx2,Ptgs2,0
E4f1,Six1,0
Wt1,Srrm1,0
Fosl1,Tspan14,0
Twist2,Rai1,0
Nfat5,Etv1,0
Nr1h2,Pcdh8,0
Hoxa3,Hipk2,0
Mafb,Cdkn1c,0
Zfx,Cav1,0
Egr2,Pacs2,0
Tbx3,Igfbp5,0
Maff,Sox11,0
Pou4f1,Bptf,0
Plag1,Sik3,0
Mafk,Rapgef4,0
Fli1,Zic1,0
Pou2f2,Sp4,0
Hic1,Ovol2,0
Mafg,Afp,0
Atf6,Pdp1,0
Nfyb,Zfx,0
Max,Ttc36,0
Thrb,Adnp,0
Fosl2,Trim66,0
Hnrnpk,Clic1,0
Cux2,Dbndd2,0
Ascl2,Afp,0
Rcor2,Pde4b,0
Nrip1,Cabp4,0
Ebf1,Gli3,0
Gli1,Flt1,0
Hif1a,Satb2,0
Meox1,Nab1,0
Gtf3c1,Nlgn3,0
Elf3,Dchs1,0
Smad1,Acta2,0
E2f2,Tac2,0
Nr3c2,Tle4,0
Mybl2,Slco5a1,0
Thrb,Kcnd3,0
Hnf4a,Flot2,0
Nfe2l1,Chpf2,0
Nr3c2,Hs3st3b1,0
Irx3,Nos1ap,0
Sox9,Mybpc1,0
Rel,Runx2,0
Foxp3,Nefm,0
Snai1,Xkr4,0
Nupr1,Mapre1,0
Vsx2,Yes1,0
Esr2,Ahnak,0
Hoxa11,Btbd11,0
Nacc1,Rapgef3,0
Eomes,S1pr1,0
Nkx2-1,Ksr2,0
Eomes,Stmn1,0
Tead2,Efemp2,0
Nr4a2,Nfil3,0
Hoxd13,Colec12,0
Jdp2,Fam3c,0
Taf12,Pcdh10,0
Bcl3,Fads2,0
Meox1,Clptm1l,0
Plag1,Camta1,0
Epas1,Fbxo32,0
Egr1,P4htm,0
Thrb,Fndc1,0
Foxp3,St8sia6,0
Sall1,Rcan2,0
Cbfb,Igdcc3,0
Pura,Map3k3,0
En1,Nnat,0
Ctnnb1,Ube2v1,0
Pou2f3,Cldn15,0
Nr2f1,Foxo4,0
Gata3,Bcor,0
Pou1f1,Jph1,0
Pax9,Ppm1h,0
Hlf,Batf2,0
Hlf,Scarf2,0
Mxi1,Tm9sf3,0
Epas1,Pias3,0
Runx1t1,Kcnb1,0
Eomes,Arl4a,0
Hhex,Hsp90ab1,0
Pax3,Trim3,0
Ctnnb1,Sfrp1,0
Six3,Nol4,0
Hivep2,Gabra2,0
Purb,Cxxc4,0
Nr2f1,H19,0
Irx3,Sppl3,0
Foxk1,Rbms1,0
Rarb,Tnik,0
Pitx2,Hoxc6,0
Esrrb,Fgf11,0
Hhex,Hoxa4,0
Pias3,Cacnb1,0
Hivep2,Pou5f1,0
Jdp2,Capn6,0
Hoxc9,Kpna2,0
Prdm14,Slc22a15,0
Hmgb2,Id3,0
Smad7,Dap3,0
Nfe2l1,Snd1,0
Ets2,Lgr5,0
Sox9,Lax1,0
Nfyb,Hormad2,0
Barx1,Nr2f1,0
Ctnnb1,Clcn3,0
Atf2,Foxj1,0
Dlx3,Cndp2,0
Cbfb,Hand2,0
Irx3,Myocd,0
Bhlhe41,Bnc1,0
Klf15,Xrcc6,0
Gtf3c1,Lmx1a,0
Runx1t1,Tnfrsf12a,0
Elk1,Dsp,0
Tcf4,Chml,0
Etv5,Lgr5,0
Rel,Kat2a,0
Nfyb,Cnpy1,0
Zfx,Plekha2,0
Cited2,Bhlhe22,0
Tbx20,Sumo3,0
Smad1,En1,0
Nr2f1,Ganab,0
Ehf,Spag9,0
Nr6a1,Cap1,0
Elf5,Hhex,0
Nfe2l1,Csk,0
Dlx5,Cnnm2,0
Pou3f3,Sh3tc2,0
Hesx1,Sorbs1,0
Prdm14,Pola1,0
Hes1,Sypl2,0
Maf,Zfand3,0
Meox1,Id3,0
Rcor1,Spib,0
Trp63,Tnfaip6,0
Rxrg,Lrrn1,0
Nacc1,Gja1,0
Mixl1,Tmem43,0
Hdac2,Hoxc8,0
Srebf2,Prdm6,0
Klf3,Lrrc4,0
Kat2a,Txnip,0
Arid1a,Stk4,0
Rcor1,Mitf,0
Etv4,Suz12,0
Wwtr1,Zbtb2,0
Hoxa9,Wfikkn2,0
Ahr,Efnb1,0
Grhl2,Slc1a2,0
Ar,Igdcc3,0
Sp4,Sox30,0
Barx1,Rnd3,0
Gli2,Ptpn21,0
E2f2,Arhgef5,0
Hic1,Nbl1,0
Hivep2,Irx3,0
Elf4,Ttc7b,0
Nfat5,Ntng2,0
Nr2f1,Ankrd28,0
Hoxa11,Atf5,0
Bcl6b,Prkar1b,0
Gtf3c1,Cav1,0
Tgif1,Krt8,0
Brca1,Sp4,0
Meox1,Rfx4,0
Onecut2,Bend5,0
Hnf4a,Cdc42ep1,0
Mxi1,Ddit4,0
Bmi1,Ebf4,0
Irf2,Ryr2,0
Sox4,Kat2a,0
Wdr5,Kank4,0
Smad6,Prkce,0
Klf15,Klhl29,0
Foxp3,Jazf1,0
Sox7,Mctp1,0
Six1,E2f1,0
Zscan10,Casz1,0
Pitx2,Cd63,0
Erg,Capn6,0
Pou1f1,Dgkq,0
Rora,Phldb1,0
Etv1,Foxred1,0
Prrx2,Pdgfb,0
Cux1,Enox1,0
Cux2,Slc35f1,0
Tef,Zfp423,0
Hoxb3,Mycn,0
Pgr,Mzt1,0
Zfpm1,Klf4,0
Hoxd11,Plec,0
Bcl3,Lrrc8d,0
Cux1,Srsf2,0
Usf2,Tcfl5,0
Klf3,Sorcs1,0
Nfyb,Hoxb3,0
Nupr1,Col4a5,0
Prdm14,Pex1,0
Ncoa2,Baz1a,0
Prrx2,Sipa1l1,0
Eomes,Liph,0
Eed,Sox5,0
Plag1,Klf9,0
Osr1,Arl4a,0
Vsx2,Arl8a,0
Elf1,Stag3,0
Pax9,Gli2,0
Nfyb,Peg3,0
Six3,Ypel2,0
Tead2,Mapt,0
Pml,Myocd,0
Onecut2,Map3k8,0
Hand2,Alox5ap,0
Pitx2,Ppp1r13b,0
Aff3,Erf,0
Pou1f1,Lima1,0
Ovol2,Sst,0
Tgfb1i1,Tbx20,0
Bhlhe41,Hhip,0
Zfx,Dll1,0
Fosl1,Cdyl2,0
Atf2,Srm,0
Atf4,Wt1,0
Hmga2,Lasp1,0
Pou2f2,Pitx1,0
Wwtr1,Rnf11,0
Pbx2,Gnl3,0
Pou1f1,Tie1,0
Nupr1,Nr6a1,0
Fosl1,Slc30a1,0
Ascl1,Sfrp1,0
Foxh1,Mctp1,0
Osr1,Arhgef17,0
Esrrb,Bcl6,0
Nr1h2,Mzt1,0
Nfyb,Ppm1h,0
Foxh1,Rbms2,0
Hnrnpk,Pias3,0
Arid1a,Sp5,0
Nfatc4,Anxa9,0
Pou1f1,Cnpy1,0
Ovol1,Tmod1,0
Nacc1,Flrt1,0
Sox5,Aatf,0
Sap30,Arpc1b,0
Dmrt1,Txnip,0
Mlxipl,Mecom,0
Elk3,Mapk10,0
Nupr1,Mmd,0
Nfyb,Crim1,0
Dlx5,Erc2,0
Srf,Dusp27,0
Nr4a3,Tsc22d3,0
Mafb,Creb3,0
Ciita,Sik3,0
Ovol1,Efnb2,0
Ciita,Myl4,0
Epas1,Hoxb4,0
Zfpm1,Upp1,0
Bhlhe41,Cnksr2,0
Emx2,Fbxl7,0
Cbfa2t3,Arid1a,0
Nfatc4,Hormad2,0
Nfat5,Kat2a,0
Sin3b,Bend5,0
Rcor1,Dido1,0
Meis2,Atxn1,0
Six6,Irf1,0
Kdm5a,Tshz3,0
Pax9,Fam3c,0
Tead4,Rai2,0
Maff,Ubqln4,0
Rarb,Camkv,0
Nr3c2,Nrxn1,0
Sox6,Jam2,0
Atf7,Zswim5,0
Lmnb1,Tpm3,0
Sox4,Srrm4,0
Ctnnb1,Anks1b,0
Hif1a,Pitpna,0
Elk1,Slc31a1,0
Cux2,Perp,0
Klf2,Cabp4,0
Runx1t1,Phox2a,0
Insm1,Atf3,0
Pou3f1,Grin3a,0
Lhx2,Sorcs2,0
Msx1,Dgkz,0
Gli3,Ndufa4l2,0
Aire,Acta1,0
Foxp2,Id4,0
Lmx1b,Xkr5,0
Bmi1,Klf8,0
Pax9,Vegfc,0
Hoxb3,Esr1,0
Hoxd13,Hoxc13,0
Zic1,Cplx2,0
Foxj3,Ube2k,0
Btaf1,Tdgf1,0
Snai1,Homer2,0
Plagl1,Traf3,0
Pparg,Kitl,0
Maf,Pdzd2,0
Sertad1,Ntn1,0
Irf4,Glra2,0
Snai2,Dlx5,0
Hoxc10,Mip,0
Tcf7l2,Chrnb1,0
Prdm14,Iqsec2,0
Sap30,Trim3,0
Trp73,Pard3b,0
Hoxa4,Porcn,0
Hoxa4,Irx5,0
Pax3,Ntrk2,0
Jdp2,Hoxa6,0
Nrf1,Krt17,0
Six3,Msi2,0
Nipbl,St8sia5,0
Ciita,Nedd9,0
Sin3b,Rhbdf1,0
Nr1d1,Dmkn,0
Emx2,Zbtb7c,0
Foxk1,En1,0
Klf10,Cacnb3,0
Eed,Trip12,0
Six6,Psip1,0
Irf2,Krt84,0
Hoxc9,Lmx1b,0
Wwtr1,Tbx6,0
Erf,Inhbb,0
Klf2,Dusp6,0
Foxp2,Fhod1,0
Nfatc1,Srsf1,0
Zbtb33,Cyr61,0
Taf12,Chrnb2,0
Hoxb8,Mex3b,0
Bach2,Hoxc9,0
Pura,Bcl9l,0
Trp63,Kpna2,0
Kdm5b,Pou3f3,0
Stat4,Pdzrn4,0
Cux1,F3,0
Hoxc8,Klhdc3,0
Hmgb2,L3mbtl3,0
Hoxb3,Ildr1,0
Maf,Ap1s1,0
Dbp,Lmx1b,0
Nfic,Myh10,0
Maff,Aldh1a3,0
Hoxd11,E2f1,0
Barx2,Slc23a3,0
Max,Lypd6,0
Rora,Slc1a2,0
Pias3,Elovl2,0
Sim2,Csk,0
Pml,Nme2,0
Bach1,Mgll,0
Irf8,Pirt,0
Hoxb5,Stmn1,0
Myt1l,Hoxa5,0
Runx2,Sox30,0
Eomes,Trp53i11,0
Pknox1,Fam102b,0
Atf7,Rasip1,0
Dlx2,Itga3,0
Hoxa11,Slc25a12,0
Zfp423,Bcl11b,0
Nrip1,Mrc2,0
Mafb,Irs1,0
Nfe2,Celf4,0
Dmtf1,Fancd2,0
Atf6,Ebf3,0
Jdp2,Chn2,0
Hnrnpk,Ppp3cb,0
Mlxipl,Tob1,0
Hoxc13,Wnt5a,0
Pax8,Cstad,0
Pou2f3,Esm1,0
Nacc1,Maml3,0
Hoxa9,Mip,0
Cux2,Kcnq2,0
Nfatc1,Apln,0
Kdm3a,Myl4,0
Bhlhe41,Arhgef5,0
Hnf4a,Bahcc1,0
Pax8,Mras,0
Mxi1,Arl8a,0
Fosl1,Prdm6,0
Nacc1,Rxrg,0
Dlx2,Dgkz,0
Pou1f1,Hspa12b,0
Rcor2,Hnrnpu,0
Pou2f2,Rhbdf1,0
Nfic,Slco2a1,0
Zbtb7a,Klf7,0
Foxj3,Id2,0
Sertad1,Ptch1,0
Sin3b,Rel,0
Eed,Fblim1,0
Hoxb3,Rfx4,0
Msx1,Ctnna3,0
Gli1,Sulf1,0
Gli1,Nova1,0
Hoxb3,Timm50,0
Hic1,Sypl2,0
Pax8,Gna13,0
Med1,Slc35f4,0
Smad2,Pdzrn4,0
Six1,Fam131b,0
Sox11,Peg3,0
Hoxa1,Bach1,0
Pou3f2,Zdhhc9,0
Xbp1,Bmp1,0
Smarca2,Ssbp3,0
Irx3,Rai1,0
Hoxc13,Cdh17,0
Hoxb3,Wt1,0
Pou3f1,Slc39a7,0
Smad7,Mecom,0
Sox9,Tmprss5,0
Maf,St6galnac5,0
Vsx2,Nckap1,0
Usf1,Il7,0
Nfic,Fut8,0
Etv4,Ccdc8,0
Sox30,Slc22a15,0
Id3,Nutf2,0
Mtf1,Ino80d,0
Hoxb3,Etv5,0
Smad6,Rras,0
Klf5,Cyp26a1,0
Hes1,Fzd10,0
Wt1,Cldn23,0
Arid1a,Pea15a,0
Max,Ebf3,0
Lmx1b,Tob1,0
Cebpd,Foxq1,0
Cebpd,Srsf10,0
Hic1,Rhbdf1,0
Id3,Mdfi,0
Pou4f1,Zfx,0
Atf3,Erc2,0
Bcl3,Nckap1,0
Osr1,Chd7,0
Mef2c,Itpka,0
Sox6,Ngef,0
Nfe2l1,Arpc2,0
Klf3,Gadd45b,0
Id3,Ermn,0
Mtf1,Ube2d3,0
Prdm1,Slc9a7,0
Hoxa5,Zbtb2,0
Hivep2,Abhd2,0
Spib,Stt3b,0
Sp4,Baz1a,0
Hoxa11,Fzd10,0
Maff,App,0
Sox8,Rb1,0
Zbtb33,Ddah2,0
Klf2,Slc35f4,0
Atf7,Hivep2,0
Nkx2-1,Hoxb13,0
Pura,Dusp27,0
Eed,Nnat,0
Tef,Ptpn21,0
Nfyb,Nptx1,0
Sox13,Nutf2,0
Hoxa10,Cacnb2,0
Thrb,Ergic1,0
Tef,Efna1,0
Sox8,Ddc,0
Cbfb,Hoxb4,0
Smad9,Ankrd11,0
Zbtb17,Elovl2,0
Vsx2,Foxp1,0
Dmap1,Efnb2,0
Hoxa2,Scn1a,0
Sox13,Fam81a,0
Mlxipl,Phlda1,0
Srebf2,Flnc,0
Rcor2,Trp53i11,0
Mafb,Fgf18,0
Cux2,Sostdc1,0
Usf2,Hpgd,0
Klf5,Pou3f3,0
Ovol2,Bcl11a,0
Atf2,Begain,0
Rxrg,Plekha2,0
Etv4,Rel,0
Cux1,Nkx2-1,0
Hand2,Jazf1,0
Nr1h2,Smad4,0
E2f2,Obsl1,0
Elk1,Ctdsp2,0
Cebpd,Akt3,0
Dbp,Ptprk,0
Id3,Sfn,0
Ets2,Stk10,0
Six3,Cldn4,0
Irf1,Cabp7,0
Hoxa13,Mtf2,0
Dmrt1,Igf2bp3,0
Dmap1,Lrp8,0
Nr3c2,Il4,0
Pou2f2,Cntn1,0
Elk3,Prg4,0
Brca1,Cul1,0
Cdx1,Cndp2,0
Cited2,Spata6,0
Pml,Hoxa3,0
Dlx3,Dkk1,0
Parp1,Edn2,0
Tbx5,Hspa4l,0
Foxp2,Dlg1,0
Jdp2,Cav2,0
Mtf1,Idh3g,0
Isx,Heph,0
Nfil3,Sox5,0
Sall1,Gprc5b,0
Mixl1,Ptpn5,0
Sox7,Grb10,0
Max,Mmp14,0
Mtf1,Mtus1,0
Mxi1,Fli1,0
Nfatc4,Kcnip2,0
Mitf,Camkv,0
Pura,Copz2,0
Foxp1,Matr3,0
Mafk,Fam78b,0
Sox11,Obsl1,0
Tgif1,Lypd4,0
Pitx1,Hmgn5,0
Rb1,Gsc,0
Hivep2,Kcnk2,0
Skil,Gpbp1,0
Smad1,Rbms2,0
Hmgb2,Kcnmb4,0
Prdm5,Igsf9,0
Klf10,Strn,0
Dlx3,Stx11,0
Hoxa10,Dmrta2,0
Pou2f2,Tyro3,0
Pou1f1,Slc25a12,0
Gbx2,Phc2,0
Rxrg,Slc30a1,0
Shox2,Otx1,0
Max,Tinagl1,0
Etv4,Atxn10,0
Maf,Snai3,0
Btaf1,Zc3h6,0
Fosl2,Itga3,0
Cbfa2t3,Lypla2,0
Junb,Sall3,0
Rcor1,Fst,0
Klf10,Hoxa4,0
Dmap1,Rfx2,0
Tbp,Lrrc8e,0
Irf8,Mcam,0
Pou2f2,Igsf1,0
Xbp1,Npy,0
Pou2f2,Wfikkn2,0
Nr1h2,Col4a1,0
Myt1l,Rfx4,0
Nfyc,Chd5,0
Foxh1,Cdc14a,0
Hnrnpk,4933430I17Rik,0
Gata2,Mypn,0
Sp4,Srgap3,0
Pou3f3,Kif26b,0
Stat4,Nptx1,0
Klf2,Rimklb,0
Nfatc4,Tcfl5,0
Zfp423,Sp5,0
Cbfb,Ism1,0
Irf9,Arf5,0
Pbx1,Pnma2,0
Hivep2,Trh,0
Nr0b1,Wnt2,0
Hoxa3,Fbxo11,0
Rb1,Irx2,0
Rbpj,Hspa12b,0
Irf9,Kdm2b,0
Satb1,Foxc1,0
Tgfb1i1,Mn1,0
Sox5,Faf2,0
Thrb,Gad1,0
Msx2,Pitx1,0
Hnf1a,Strn,0
Elk3,Ctcf,0
Plag1,Glipr2,0
Hoxc10,Smad7,0
Nfe2,Cdx1,0
Pknox1,Jakmip2,0
Sox4,Nr2e1,0
Lmx1b,Sik1,0
Irf8,Cacng4,0
Elk1,Tob1,0
Hoxa3,Nol4,0
Pbx2,Rhbdf1,0
Tcf4,Hs6st2,0
Zfx,Hes1,0
Hes1,Krtcap2,0
Tbx6,Slitrk6,0
Xbp1,Stau2,0
Mllt3,Rap1gds1,0
Nfe2l1,Tcerg1l,0
Elk1,Dio3,0
Tead4,Adcy1,0
Lin28a,Lrtm1,0
Msx2,Map3k8,0
Nfyb,Plxnc1,0
Tbx21,Mcam,0
Pgr,Pou3f1,0
Plagl1,Amfr,0
Ovol2,Stag3,0
E2f2,Gabrb3,0
Id1,Sall4,0
Hoxa11,Lrrc41,0
E2f3,Phkg1,0
Cbfa2t3,Slc43a1,0
Ctnnb1,Sertad2,0
Pou3f2,Lypla2,0
Nr1h2,Zmym3,0
Kat5,Slc23a3,0
Smad7,Atf2,0
Rfx2,Ric8b,0
Cbx8,Lefty2,0
Cbfb,Nrk,0
Usf1,Foxj2,0
Gadd45a,Gngt2,0
Tbx20,Pcdh7,0
Id1,Ascc2,0
Zscan10,Sntb2,0
Ets1,Abi3bp,0
Smarca2,Cggbp1,0
Irx3,Liph,0
Nr4a3,Ebf3,0
Myt1l,Cnksr2,0
Gtf3c1,Rara,0
Hoxa5,Vezt,0
Foxp3,Cacna2d3,0
Zscan10,Dmrta2,0
Atf7,Pogk,0
Nr4a3,Ksr2,0
Sox30,Lypla2,0
Rarg,Fbn1,0
Nr4a3,Ube2g1,0
Sall4,Apln,0
Spib,Rnf165,0
Hic1,Foxc2,0
Mycn,Xkr6,0
Sox8,Satb1,0
Sox11,Mtx3,0
Mtf2,Sema4a,0
Ovol1,Acsl3,0
Utf1,Glod5,0
Hoxd13,Flt1,0
Erf,Tmem151b,0
Bach1,Atmin,0
Foxp2,Nutf2,0
Nrip1,Phkg1,0
Foxg1,Nbl1,0
Tcf4,Wfikkn2,0
Pax5,Sema6c,0
Nr4a1,Marcks,0
Dmrt1,Gnaq,0
Smad6,Tnfrsf12a,0
Six6,Sync,0
Arnt2,Hnf4a,0
Rb1,Sorcs1,0
Sox6,Cdkn1c,0
Spib,Akap1,0
Gbx2,Bhlhe41,0
Vax2,Hoxa3,0
Egr1,Ptges3,0
Etv5,Tpm2,0
Emx2,Got1,0
Hoxc13,Ext1,0
Hmgb2,Ptch1,0
Msx1,Nckap1,0
Cebpd,Dll1,0
Lin28a,Trpc4,0
Elf3,Hoxc9,0
Eomes,Smurf2,0
Elk3,Nfkbiz,0
Trp73,Polr3e,0
Mixl1,Itpr3,0
Nr4a2,Jun,0
Eomes,Actn1,0
Etv4,Six4,0
Bcl3,Cacng7,0
Cited2,Sphk1,0
Lin28a,Lag3,0
Gli2,Zbtb10,0
Lef1,Il7,0
Nfe2,Egr2,0
Id1,Sypl2,0
Sertad1,Mdfi,0
Bach2,Hoxb7,0
Irf3,Tshz1,0
Foxj3,Ptch2,0
Btaf1,Arhgap6,0
Etv1,Kit,0
Rel,Vegfa,0
Pax5,Rgma,0
Dmap1,Reep3,0
Elf3,Rab2a,0
Bach2,Ndufa13,0
Sox6,Rab2a,0
Rora,Mall,0
Ovol1,Adamtsl1,0
Hoxd11,Syt9,0
Zbtb33,Pipox,0
Prrx2,Pfkfb3,0
Stat4,Ccne2,0
Hoxd13,Flot2,0
Trp63,Axin2,0
Ovol2,Nos1ap,0
Sox30,Runx2,0
Tgif1,Scube1,0
Zeb1,Gna13,0
Egr1,Smtnl1,0
Smad1,Vegfa,0
Sox13,Tcl1,0
Elf3,Kitl,0
Meox1,Dennd2a,0
Pax6,Pik3ip1,0
Atf3,Slc35f1,0
Lef1,Apbb1ip,0
Ets2,Plxnc1,0
Tbx21,Cobl,0
Hlf,Mpp3,0
Lef1,Rap1gds1,0
Satb1,Hoxc6,0
Nupr1,Sik1,0
Mafk,Acvr1,0
Mtf1,Lrrc1,0
Sox7,Dner,0
Hoxc10,Tmem200a,0
Gata2,Sync,0
Mybl2,Rab3il1,0
Hlf,Cdc14a,0
Prdm1,Jazf1,0
Zbtb7a,S100pbp,0
Bcl3,Tnfrsf11a,0
Zscan10,Sdk1,0
Smad9,Ap1s1,0
Tgfb1i1,Phip,0
Etv1,Hnrnpa3,0
Irf5,Pogk,0
Pou3f1,Cnnm2,0
Smad6,Uqcrh,0
Six1,Snx2,0
Meox1,Cd63,0
Ddit3,Colec12,0
Mafb,Cnr1,0
Ascl2,Fst,0
Sertad1,Eln,0
Srebf2,Gna13,0
Mafk,Rbms2,0
Eomes,Vsx2,0
Klf2,Ndst1,0
Foxh1,Dtd1,0
Epas1,Cacna1c,0
Stat4,Zbtb2,0
Myb,Celf4,0
Hoxd13,Slc44a3,0
Tef,Dido1,0
Tgif1,Adora1,0
Smad9,Runx1t1,0
Gli3,Sema5b,0
Sap30,Tpbg,0
Ets2,Foxred1,0
Pou2f2,Plekha2,0
Nrf1,Hoxc4,0
Zic1,Rap1b,0
Hoxa13,Trim2,0
Sim2,Usp46,0
Irf5,Agpat4,0
Mixl1,Cnpy1,0
Mxi1,Apln,0
Tgfb1i1,Kit,0
Elf4,Tmem108,0
Cux1,Stag3,0
Egr1,Irx3,0
Irf5,Abi3bp,0
Batf,Sox2,0
Pou2f2,Tlx2,0
Stat4,Gdf6,0
Spib,Meis2,0
Pax8,Slitrk4,0
Sox9,Flrt1,0
Kat2a,Prmt8,0
Six3,Sae1,0
Msx1,Lefty2,0
Zic1,Hes1,0
Kdm5b,Ptges3,0
Sp4,Krcc1,0
Irf9,Six4,0
Id1,Fam13a,0
Bach1,Cbln1,0
Tgif1,Parp8,0
Hesx1,Pou2f2,0
Gata3,Onecut3,0
Tead2,6430550D23Rik,0
Hnf4a,Camk2a,0
Hoxb4,Mobp,0
Bmi1,Msi2,0
Usf1,Rtn4,0
Usf2,Isl1,0
Hoxb3,Mtx3,0
Ciita,Trp53i11,0
Foxp2,Strn,0
Hoxa13,Ptprf,0
Trp73,Foxj2,0
Bcl6,Tspan14,0
Trim28,Mex3b,0
Atf4,Il11,0
Myb,Ptprk,0
Wwtr1,Insm1,0
Pml,Pdgfra,0
Pax6,Cpne9,0
Smad9,Prkce,0
Foxp1,Tbx3,0
Ybx1,Snai3,0
Srebf2,Zbtb7c,0
Hoxc9,Ctnnd1,0
Zbtb7a,Ubap2l,0
Ets1,Nuak1,0
Nfe2l1,Abi3bp,0
Mxi1,Cdc14a,0
Pura,Cbx8,0
Bcl6b,Gpbp1,0
Gata6,Plbd1,0
Dppa2,Lrrc8e,0
Eomes,Cnn1,0
Dnmt3b,Zbtb34,0
Ebf1,Tbx15,0
Gli3,Gata2,0
Twist2,Ndufa4l2,0
Pax6,Crb3,0
Hmgb2,Grb10,0
Epas1,Serpinh1,0
Etv1,Phf13,0
Cdx1,Csrp1,0
Zfpm1,Arl6ip5,0
Ddx5,Efnb3,0
Pou2f3,Batf2,0
Egr1,Osm,0
Irf3,Nckap5,0
Sox6,Arfgef1,0
Dpy30,Foxd1,0
Nfat5,Pparg,0
Mybl2,D930048N14Rik,0
Egr1,Coch,0
Aire,Meox2,0
Nfe2,Frs3,0
Rora,Sbk1,0
Mixl1,Gnao1,0
Prdm5,Tgfb2,0
Mafb,Ehmt1,0
Lef1,Kcnq2,0
Gbx2,Scn1b,0
Trim28,Irx3,0
Smad6,Spib,0
Cux1,Mov10,0
Sertad1,Scn3a,0
Prdm5,Il11,0
Foxo3,Bmp2,0
Insm1,Grid1,0
Batf,Fibin,0
Mafk,Dnajb12,0
Cbx8,Lgr5,0
Zic3,Lctl,0
Hoxd13,Trim3,0
Tcf7l2,Heg1,0
Mafb,Mme,0
Grhl2,Atxn10,0
Plagl1,Tcf15,0
Nr3c2,Fndc1,0
Gbx2,Pdgfra,0
Nfil3,Flnc,0
Elk1,Krt8,0
Zic3,Ism1,0
Bcl3,Mal2,0
Kdm3a,Pacs2,0
Foxg1,Itpr3,0
Maff,Slc44a3,0
Hmga2,Lsm12,0
Etv1,Capzb,0
Tef,Hoxc4,0
Prrx2,Tox3,0
Meox1,Sae1,0
Gli2,Mllt3,0
Dnmt3b,Fam102b,0
Arid3a,Trh,0
Hoxa5,Ppp2r2b,0
Ctnnb1,Qser1,0
Trp73,Sec16b,0
Six2,Hmga2,0
Elk1,Ube2g1,0
Irf5,Rel,0
Rb1,Cbln1,0
Ddit3,Arl8a,0
Gadd45a,Fibin,0
Pias3,Arap1,0
Emx2,Aplp2,0
Atf7,Cldn4,0
Pitx2,Suz12,0
Six3,Camk2n1,0
Foxj3,Lmcd1,0
Pias3,Amotl2,0
Mtf1,Sumo3,0
Hoxa13,Plekha4,0
Tcf7l2,Itga10,0
Hoxc13,Prkce,0
Ncoa2,Chd4,0
Parp1,Cav1,0
Irf8,Nos3,0
Wwtr1,Tcf7l2,0
Bhlhe41,Naa25,0
Tgif1,C1ql3,0
Etv4,Appl1,0
Hoxc10,Rapgef4,0
Ctnnb1,Plekha1,0
Atf3,Pcsk6,0
Rarb,Rnf165,0
Klf10,Dsp,0
Nr4a3,Cnn2,0
Ehf,Emp1,0
