tf,gene,label
E2f2,Fndc3b,1
E2f2,Pde8a,1
E2f2,Wnt2b,1
E2f2,Ppp1r1a,1
E2f2,Cyr61,1
E2f2,Nfil3,1
E2f2,Pknox2,1
E2f2,Pcf11,1
E2f2,Sema5b,1
E2f2,Efnb2,1
E2f2,Rdh10,1
E2f2,Hspa4l,1
E2f2,Clptm1l,1
E2f2,Bcor,1
E2f2,Ank,1
E2f2,Rimklb,1
E2f2,Sntb2,1
E2f2,Pth1r,1
E2f2,Kars,1
E2f2,Zfp518b,1
E2f2,Crmp1,1
E2f2,Nespas,1
E2f2,Xpnpep1,1
E2f2,Prkce,1
E2f2,Grhl2,1
E2f2,Maff,1
E2f2,Begain,1
E2f2,Cdh20,1
E2f2,Ppp1r14b,1
E2f2,Calb2,1
E2f2,Tgfbrap1,1
E2f2,Tmem150a,1
E2f2,Ganab,1
E2f2,Osbpl6,1
E2f2,Sst,1
E2f2,Lhx2,1
E2f2,Fzd6,1
E2f2,Ybx1,1
E2f2,Ergic3,1
E2f2,Tcf7l2,1
E2f2,Spock3,1
E2f2,Mlec,1
E2f2,Pias3,1
E2f2,Actg1,1
E2f2,Mrrf,1
E2f2,Lrrfip1,1
E2f2,Fam78a,1
E2f2,Wnt7a,1
E2f2,Jag1,0
E2f2,Samd4b,1
E2f2,Hnrnpa2b1,1
E2f2,Ptges3,1
E2f2,Fam193b,1
E2f2,Id4,1
E2f2,Lsm14a,1
E2f2,Tcta,1
E2f2,Rbm47,1
E2f2,Bhlhe40,1
E2f2,Bhlhe22,1
E2f2,Sema6a,1
E2f2,Nckap1,1
E2f2,Wwtr1,1
E2f2,Ptchd1,1
E2f2,Srrm1,1
E2f2,Epha1,1
E2f2,Cfl1,1
E2f2,Ppp1r13b,1
E2f2,Bcl11a,1
E2f2,Sidt2,1
E2f2,Srsf6,1
E2f2,Dlx5,1
E2f2,Foxj1,0
E2f2,Tnfrsf12a,1
E2f2,Cdc14a,1
E2f2,Ehmt1,1
E2f2,Bcl2l1,1
E2f2,Msto1,1
E2f2,Vcl,1
E2f2,Sall3,1
E2f2,St6galnac5,1
E2f2,Sema4a,1
E2f2,Gng10,1
E2f2,Fblim1,1
E2f2,Bap1,1
E2f2,Dlgap3,1
E2f2,Pip5k1b,1
E2f2,P4htm,1
E2f2,Epas1,1
E2f2,Coro1c,1
E2f2,Ntn1,1
E2f2,Ctnna1,1
E2f2,Mab21l1,1
E2f2,Ppp1r8,1
E2f2,Igdcc4,1
E2f2,Smo,1
E2f2,Atxn7l3,1
E2f2,Etv6,1
E2f2,Hnrnpu,1
E2f2,Scamp1,1
E2f2,Rtn4rl1,1
E2f2,Etv4,1
E2f2,Smurf2,1
E2f2,Mgll,1
E2f2,Fam120a,1
E2f2,Gnaq,1
E2f2,Lrrn3,1
E2f2,Nrcam,1
E2f2,Mapre2,0
E2f2,Midn,1
E2f2,Six1,1
E2f2,Jdp2,1
E2f2,Igf2,1
E2f2,Cbx8,1
E2f2,Hoxb6,1
E2f2,Nab1,1
E2f2,Sertad4,1
E2f2,Stau2,1
E2f2,Ndufa13,1
E2f2,Hoxc9,1
E2f2,Cobl,1
E2f2,Gdf11,1
E2f2,Otx1,1
E2f2,Phf13,1
E2f2,Fkbp5,1
E2f2,Pcdh17,1
E2f2,Cacna1c,1
E2f2,Cdv3,1
E2f2,Bnip3,1
E2f2,Dnajb12,1
E2f2,Cacna1d,1
E2f2,Adamts15,1
E2f2,Camk1d,1
E2f2,Zeb1,1
E2f2,Rasd2,1
E2f2,Cacng7,1
E2f2,Gdf10,1
E2f2,Bcl2l2,1
E2f2,Slc44a1,1
E2f2,Mycn,1
E2f2,March2,1
E2f2,Bdnf,1
E2f2,Nr4a2,1
E2f2,Cadm1,1
E2f2,Arhgef5,1
E2f2,Myh9,1
E2f2,Slit2,1
E2f2,Krcc1,1
E2f2,Slc30a1,1
E2f2,Lrrn1,1
E2f2,Trio,1
E2f2,Krt19,0
E2f2,Fam78b,1
E2f2,Hat1,1
E2f2,Fut8,1
E2f2,Nipbl,1
E2f2,Ntn4,1
E2f2,C1ql3,1
E2f2,Tgif1,1
E2f2,Atp2a2,1
E2f2,Nipal4,1
E2f2,Ppm1e,1
E2f2,Phf19,1
E2f2,Mark1,1
E2f2,Nnat,1
E2f2,Cdk2ap1,1
E2f2,Cacna1g,1
E2f2,Efna5,1
E2f2,Zfp521,1
E2f2,Tbx18,1
E2f2,Mcam,1
E2f2,4933434E20Rik,1
E2f2,Lzts2,1
E2f2,Hnrnpab,1
E2f2,Sfrp2,1
E2f2,Tle1,1
E2f2,Inppl1,1
E2f2,Trim8,1
E2f2,Snx2,1
E2f2,Nap1l1,1
E2f2,Zic2,1
E2f2,Dpy19l1,1
E2f2,Irf1,1
E2f2,Col4a2,1
E2f2,Hoxc8,1
E2f2,Negr1,1
E2f2,Ptma,1
E2f2,Kit,1
E2f2,Zfp703,1
E2f2,Farp1,1
E2f2,Dab2ip,1
E2f2,Chd5,1
E2f2,Ints6,1
E2f2,Gnptab,1
E2f2,Akap1,1
E2f2,Hoxc6,1
E2f2,Hoxa13,1
E2f2,Usp25,1
E2f2,Egfl7,1
E2f2,Pstpip2,1
E2f2,Bnc1,1
E2f2,Tpm4,1
E2f2,Rgma,1
E2f2,Rbbp7,1
E2f2,Ptprf,1
E2f2,Pkdcc,1
E2f2,Slc9a7,1
E2f2,Dab2,1
E2f2,Phip,1
E2f2,Wnt4,1
E2f2,Unc13a,1
E2f2,Hnf1a,1
E2f2,Kcnj3,1
E2f2,Camk2a,1
E2f2,Mras,1
E2f2,Ovol2,1
E2f2,Sept6,1
E2f2,Taf15,1
E2f2,Gria3,1
E2f2,Ssbp3,1
E2f2,Rtn4,1
E2f2,Marcksl1,1
E2f2,Cnnm2,1
E2f2,Egfl6,1
E2f2,Ing3,1
E2f2,Dpysl2,1
E2f2,Osm,1
E2f2,Klf2,1
E2f2,Sel1l3,1
E2f2,Ttc7b,1
E2f2,Gpc3,1
E2f2,Egr1,1
E2f2,Sipa1l1,1
E2f2,Setd1a,1
E2f2,Mafg,1
E2f2,Zcchc24,1
E2f2,Rnf157,1
E2f2,Slitrk4,1
E2f2,Junb,1
E2f2,Ubqln4,1
E2f2,Csnk1g2,1
E2f2,Sort1,1
E2f2,Maf,1
E2f2,Hspd1,1
E2f2,Ranbp9,1
E2f2,Pdp1,1
E2f2,Stim2,1
E2f2,Chd7,1
E2f2,Ovol1,1
E2f2,Gnl3,1
E2f2,Ephb1,1
E2f2,Pdgfb,1
E2f2,Otud1,1
E2f2,Bves,1
E2f2,Parp8,1
E2f2,Chn2,1
E2f2,Celf3,1
E2f2,Adnp,1
E2f2,Galnt3,1
E2f2,Zmiz1,1
E2f2,Arid1a,1
E2f2,Morc2a,1
E2f2,Mitf,1
E2f2,Sumo2,1
E2f2,Mt4,1
E2f2,Csk,1
E2f2,Prrx2,1
E2f2,Pim1,1
E2f2,Tnrc18,1
E2f2,Vat1l,1
E2f2,Fam131b,1
E2f2,Prpf3,1
E2f2,Timp3,1
E2f2,Hnrnpa3,1
E2f2,Bptf,1
E2f2,Celf4,1
E2f2,Mbnl1,1
E2f2,Sertad2,1
E2f2,Hist2h2be,1
E2f2,Ypel5,1
E2f2,Zfx,1
E2f2,Anp32e,1
E2f2,Msl1,1
E2f2,Dlgap4,1
E2f2,Pde10a,1
E2f2,9130024F11Rik,1
E2f2,Spsb4,1
E2f2,Tsc22d1,1
E2f2,Tuba1a,1
E2f2,Zfp536,1
E2f2,Dynll2,1
E2f2,Kctd19,1
E2f2,Rgag4,1
E2f2,Nutf2,1
E2f2,Nbl1,1
E2f2,Arpc1b,1
E2f2,AI837181,1
E2f2,Lsm12,1
E2f2,Bend5,1
E2f2,Lrp5,1
E2f2,Eif2s2,1
E2f2,Sfmbt1,1
E2f2,Brd3,1
E2f2,Dyrk2,1
E2f2,Flt1,1
E2f2,Dgkz,1
E2f2,Rapgef4,1
E2f2,Hlf,1
E2f2,Srf,1
E2f2,Eln,1
E2f2,Id3,1
E2f2,Ankrd52,1
E2f2,Itpr3,1
E2f2,Slc4a3,1
E2f2,Lgi2,1
E2f2,Slc25a12,1
E2f2,Elovl5,1
E2f2,Sorcs1,1
E2f2,B230319C09Rik,1
E2f2,Fam46a,1
E2f2,Speg,1
E2f2,Pcbp4,1
E2f2,Adora1,1
E2f2,4430402I18Rik,1
E2f2,Ptp4a2,1
E2f2,Myh10,1
E2f2,Rnf26,1
E2f2,2810403D21Rik,1
E2f2,Tmeff1,1
E2f2,Pls3,1
E2f2,Zfand3,1
E2f2,Map3k3,1
E2f2,Homer2,1
E2f2,Dlg1,1
E2f2,Actn1,1
E2f2,Traf3,1
E2f2,Fhod1,1
E2f2,Pou5f1,1
E2f2,Rbpj,1
E2f2,Traf4,1
E2f2,Nos1ap,1
E2f2,Fhl1,1
E2f2,Lrrn2,1
E2f2,Pmepa1,1
E2f2,Adamts14,1
E2f2,Ssbp2,1
E2f2,Rap1b,1
E2f2,Ctbp2,1
E2f2,Bcl3,1
E2f2,Chpf,1
E2f2,Brd4,1
E2f2,Tnks,1
E2f2,Samd4,1
E2f2,Tspan14,1
E2f2,Rhbdf1,1
E2f2,Mtf2,1
E2f2,Dnmt3a,1
E2f2,Casz1,1
E2f2,Loxl4,1
E2f2,Ror2,1
E2f2,Ube4b,1
E2f2,Atmin,1
E2f2,Rap1gds1,1
E2f2,Fut9,1
E2f2,Inpp5a,1
E2f2,Pik3ip1,1
E2f2,Bmp1,1
E2f2,Xkr6,1
E2f2,Flnc,1
E2f2,Col4a1,1
E2f2,Dsp,1
E2f2,Mapt,1
E2f2,Mast1,1
E2f2,Hes1,1
E2f2,Ccne2,1
E2f2,Nlgn3,1
E2f2,Gap43,1
E2f2,Gabbr1,1
E2f2,Chtf8,1
E2f2,Hspe1,1
E2f2,Srsf1,1
E2f2,Eif4ebp1,1
E2f2,Fzd7,1
E2f2,Ppp3cb,1
E2f2,Tax1bp3,1
E2f2,Kpna2,1
E2f2,Elavl3,1
E2f2,Grin3a,1
E2f2,Iffo2,1
E2f2,Ntrk2,1
E2f2,Nptxr,1
E2f2,Bahcc1,1
E2f2,Foxc2,1
E2f2,Sdk1,1
E2f2,Gpm6b,1
E2f2,Ric8b,1
E2f2,Sppl3,1
E2f2,Creb3,1
E2f2,Itga3,1
E2f2,Mafb,1
E2f2,Ptprj,0
E2f2,St8sia6,1
E2f2,Zfp644,1
E2f2,Nav1,1
E2f2,Pogk,1
E2f2,Ptpru,0
E2f2,Adcyap1r1,1
E2f2,Tcf15,1
E2f2,Lingo2,1
E2f2,Glud1,1
E2f2,Zfp710,1
E2f2,Ahnak,1
E2f2,Acvr1,1
E2f2,Grid1,1
E2f2,4930515G01Rik,1
E2f2,Srsf2,1
E2f2,Phf2,1
E2f2,Fam3c,1
E2f2,Cnksr2,1
E2f2,Uchl5,1
E2f2,Kat2a,1
E2f2,Cxxc4,1
E2f2,Tcfl5,1
E2f2,Arhgap6,1
E2f2,Zmym3,1
E2f2,Agap3,1
E2f2,Rab2a,1
E2f2,Slc7a3,1
E2f2,Fam83h,1
E2f2,Tyro3,1
E2f2,Fgf9,1
E2f2,Dhrs3,1
E2f2,Dusp3,1
E2f2,Kcna6,1
E2f2,Nlk,1
E2f2,Rorc,1
E2f2,Uck2,1
E2f2,Anp32b,1
E2f2,Hoxd3,1
E2f2,Sema3c,1
E2f2,Vars2,1
E2f2,Rasgrf2,1
E2f2,Fbxo11,1
E2f2,Acsl4,1
E2f2,Crb3,1
E2f2,Rspo3,1
E2f2,Gnas,1
E2f2,Ppm1a,1
E2f2,Slc35f1,1
E2f2,Usp42,1
E2f2,1700025G04Rik,1
E2f2,Srr,1
E2f2,Phox2a,1
E2f2,Kcnq2,1
E2f2,Prrt3,1
E2f2,Cnn2,1
E2f2,Col4a5,1
E2f2,Lrrc41,1
E2f2,Wnt3,1
E2f2,Klf8,1
E2f2,1700034H15Rik,0
E2f2,Prune2,1
E2f2,Sncb,1
E2f2,Samd5,1
E2f2,Appl1,1
E2f2,Kdm3a,1
E2f2,Qser1,1
E2f2,Eif4g1,1
E2f2,Spats2l,1
E2f2,Meis1,1
E2f2,Rcor1,1
E2f2,Ltbp4,1
E2f2,Map4k4,1
E2f2,Sox11,1
E2f2,Maged2,1
E2f2,Dusp5,1
E2f2,S100pbp,1
E2f2,Flot2,1
E2f2,Phc2,1
E2f2,Jph1,1
E2f2,Pfkfb3,1
E2f2,Mal2,1
E2f2,Pip4k2b,1
E2f2,Ptprb,1
E2f2,Pitpnc1,1
E2f2,Ddx17,1
E2f2,Irx5,1
E2f2,Jph2,1
E2f2,Cpne5,1
E2f2,Enah,1
E2f2,Slitrk5,1
E2f2,Odf2,1
E2f2,Hipk2,1
E2f2,Kdm4c,1
E2f2,Amfr,1
E2f2,Matr3,1
E2f2,Lgr5,1
E2f2,Atxn1l,1
E2f2,Etv5,1
E2f2,Plec,1
E2f2,Pnck,1
E2f2,Anp32a,1
E2f2,Spred1,1
E2f2,Cmtm4,1
E2f2,Wtip,1
E2f2,Ubox5,1
E2f2,Nuak1,1
E2f2,Pdgfa,1
E2f2,Yes1,1
E2f2,Dennd2a,1
E2f2,Rims1,1
E2f2,Fkbp10,1
E2f2,Rras,1
E2f2,C77370,1
E2f2,Aebp2,1
E2f2,Iqsec2,1
E2f2,Enox1,1
E2f2,Fam57b,1
E2f2,Zfp36l1,1
E2f2,Slc9a2,1
E2f2,Flii,1
E2f2,Foxred1,1
E2f2,Mtx3,1
E2f2,Usp7,1
E2f2,Pou3f1,1
E2f2,Cdc42bpb,1
E2f2,Capn2,1
E2f2,Chst15,1
E2f2,Dner,1
E2f2,Atf5,1
E2f2,G3bp2,1
E2f2,Foxc1,1
E2f2,Hnrnpl,1
E2f2,Bsn,1
E2f2,Sik1,1
E2f2,Fzd5,1
E2f2,Prox1,1
E2f2,Fign,1
E2f2,Rhobtb1,1
E2f2,Jun,1
E2f2,Grip1,1
E2f2,St8sia2,1
E2f2,Zswim6,1
E2f2,Pax6,1
E2f2,Ttc9b,1
E2f2,Gfra1,1
E2f2,Astn2,1
E2f2,Aplp2,1
E2f2,Sim2,1
E2f2,Pde2a,1
E2f2,Tead1,1
E2f2,Lypla2,1
E2f2,Sdc3,1
E2f2,Fst,1
E2f2,Ppp3ca,1
E2f2,Ube2e3,1
E2f2,Itpka,1
E2f2,D16Ertd472e,1
E2f2,Cacng4,1
E2f2,Zfp513,1
E2f2,Cadm3,1
E2f2,Nol4,1
E2f2,Igf2bp1,1
E2f2,Emx2,1
E2f2,Tead3,1
E2f2,Vegfc,1
E2f2,Rassf1,1
E2f2,Rnf19b,1
E2f2,Col1a1,1
E2f2,Shc3,1
E2f2,Mesdc1,0
E2f2,Polr3e,1
E2f2,Tgfb1i1,1
E2f2,Srpr,1
E2f2,Ilf3,1
E2f2,Runx1t1,1
E2f2,Rab22a,1
E2f2,Tbx6,1
E2f2,Anks1b,1
E2f2,Lrp8,1
E2f2,Gsc,1
E2f2,Cbfa2t2,1
E2f2,Igf1r,1
E2f2,Smad3,1
E2f2,Nt5c2,1
E2f2,Nr2f1,1
E2f2,Fap,1
E2f2,Ubr3,1
E2f2,Bnc2,1
E2f2,Clstn2,1
E2f2,Lmx1a,1
E2f2,Gnai2,1
E2f2,Gprc5b,1
E2f2,Prdm16,1
E2f2,Ldha,1
E2f2,Gbx2,1
E2f2,Pum1,1
E2f2,Dap3,1
E2f2,Nr4a1,1
E2f2,Colec12,1
E2f2,AI314180,1
E2f2,Robo1,1
E2f2,Lasp1,1
E2f2,Irx3,1
E2f2,Hmgn5,1
E2f2,Rab1b,1
E2f2,Mtch2,1
E2f2,Lrrc4,1
E2f2,Efemp2,1
E2f2,Tulp4,1
E2f2,Rbm39,1
E2f2,Wnt9a,1
E2f2,Parm1,0
E2f2,Ksr2,1
E2f2,Dchs1,1
E2f2,Tbx3,1
E2f2,Neurl1a,1
E2f2,Pabpn1,1
E2f2,Dyrk1a,1
E2f2,Lif,1
E2f2,Fgf18,1
E2f2,Fam102b,1
E2f2,Slco5a1,1
E2f2,Mrc2,0
E2f2,Unc80,1
E2f2,Ckb,1
E2f2,Igfbp5,1
E2f2,Trib2,1
E2f2,Hivep2,1
E2f2,Rora,1
E2f2,Arl8a,1
E2f2,Ccnd3,1
E2f2,Elovl6,1
E2f2,Hs6st2,1
E2f2,Gata2,1
E2f2,Purb,1
E2f2,Ergic1,1
E2f2,Ptch2,1
E2f2,Shb,1
E2f2,Megf11,1
E2f2,Mfsd6,1
E2f2,Nebl,1
E2f2,Cyld,1
E2f2,Lypd6,1
E2f2,Tgfb1,1
E2f2,Dusp4,1
E2f2,Asxl1,1
E2f2,Ube2v1,1
E2f2,Kirrel,1
E2f2,Lrp2,1
E2f2,Hdac7,1
E2f2,Fosl2,1
E2f2,Cacna1a,1
E2f2,Smad2,1
E2f2,En1,1
E2f2,Galnt13,1
E2f2,Ctdspl,1
E2f2,Phldb1,1
E2f2,Per2,1
E2f2,Setbp1,1
E2f2,Rnf165,1
E2f2,Nfib,1
E2f2,Pum2,1
E2f2,Nck2,1
E2f2,Hoxa6,1
E2f2,Gramd1a,1
E2f2,Dio3,1
E2f2,Atxn10,1
E2f2,Mgat3,1
E2f2,Sox12,1
E2f2,Jazf1,1
E2f2,Pabpc1,1
E2f2,Pgbd5,1
E2f2,Setd5,1
E2f2,Npr3,1
E2f2,Fam81a,1
E2f2,Tbx15,1
E2f2,Ptms,1
E2f2,Rbms1,1
E2f2,Esm1,1
E2f2,Vgll3,1
E2f2,Bud13,1
E2f2,Mamld1,1
E2f2,Atp2b2,1
E2f2,Pex1,0
E2f2,Mov10,1
E2f2,Smarcd3,1
E2f2,Foxo4,1
E2f2,Lhfp,1
E2f2,Pvt1,1
E2f2,Ankrd34a,1
E2f2,Tcea3,1
E2f2,Foxj2,1
E2f2,Gpbp1,1
E2f2,6430550D23Rik,1
E2f2,Ube2d3,1
E2f2,Foxk1,1
E2f2,Dbn1,1
E2f2,Mbp,1
E2f2,Maml3,1
E2f2,Nfatc1,0
E2f2,Aldh1a3,0
E2f2,Adm,1
E2f2,Ap1s1,1
E2f2,Sh3gl2,1
E2f2,Ezh2,1
E2f2,Tcerg1l,1
E2f2,Tpm1,1
E2f2,Eif5a,1
E2f2,Cdkn1c,1
E2f2,Pitpna,1
E2f2,Nr6a1,1
E2f2,Frmd4a,1
E2f2,Mtus1,1
E2f2,Ramp2,1
E2f2,Cenpb,1
E2f2,Klf5,1
E2f2,Ppp2r5c,1
E2f2,Ndrg1,1
E2f2,Tmpo,1
E2f2,Elovl2,1
E2f2,Foxf2,1
E2f2,Sirt1,1
E2f2,Xkr5,1
E2f2,Klf7,1
E2f2,Gata3,1
E2f2,Trp53i11,1
E2f2,Bmp4,1
E2f2,Skil,1
E2f2,Ntng2,1
E2f2,Chmp4b,1
E2f2,Spata6,1
E2f2,Shoc2,1
E2f2,Tceb2,1
E2f2,Nog,1
E2f2,Rab11fip5,1
E2f2,Prkar1b,1
E2f2,Mapre1,1
E2f2,Fxyd1,1
E2f2,Cacnb2,1
E2f2,Khdrbs1,1
E2f2,Tm9sf3,1
E2f2,Rai14,1
E2f2,Prkaca,1
E2f2,Pcsk6,1
E2f2,Insm1,1
E2f2,Irs1,1
E2f2,Phlda3,1
E2f2,Lrrc8c,1
E2f2,Slc22a23,1
E2f2,Gli2,1
E2f2,Rbpms2,1
E2f2,Tshz3,1
E2f2,Ptpn14,1
E2f2,Bmi1,1
E2f2,Pde4b,1
E2f2,Mmgt2,0
E2f2,Rfx4,1
E2f2,Hoxd8,1
E2f2,Rnf11,1
E2f2,Elavl2,1
E2f2,Sox2,1
E2f2,Dnajc11,1
E2f2,Klf13,1
E2f2,Cdca2,1
E2f2,Nrk,1
E2f2,1810043G02Rik,1
E2f2,Glipr2,1
E2f2,Mapk6,1
E2f2,Dlx6,1
E2f2,Hes7,1
E2f2,Dlx1as,1
E2f2,Msx2,1
E2f2,Cdk4,1
Hbp1,Grik3,0
Hbp1,Scel,0
Hbp1,Tcf4,1
Hbp1,Emp1,1
Hbp1,Plagl2,1
Hbp1,Marcks,1
Hbp1,Sh3tc2,1
Hbp1,Lpp,0
Hbp1,Srgap3,0
Hbp1,Ddit3,0
Hbp1,Pdgfra,1
Hbp1,Lmo4,1
Hbp1,Tead2,0
Hbp1,Brd1,1
Hbp1,Meis2,1
Hbp1,Pdzrn3,0
Hbp1,Ehmt2,1
Hbp1,Dmrta2,1
Hbp1,Dusp6,1
Hbp1,Plxnc1,0
Hbp1,Pola1,0
Hbp1,Mtdh,1
Hbp1,Zfp518b,1
Hbp1,Crmp1,0
Hbp1,D930048N14Rik,0
Hbp1,Maff,1
Hbp1,Tpm3,1
Hbp1,Zdhhc9,0
Hbp1,Akt3,1
Hbp1,Scamp1,0
Hbp1,Mecom,0
Hbp1,Fkbp5,1
Hbp1,Cadm1,1
Hbp1,Hoxa1,0
Hbp1,Col4a2,1
Hbp1,Fbxl19,0
Hbp1,Smtnl1,0
Hbp1,Setd1a,0
Hbp1,Heph,0
Hbp1,Slitrk4,0
Hbp1,Sort1,1
Hbp1,Adnp,1
Hbp1,Hnrnpa3,1
Hbp1,Spsb4,0
Hbp1,Wsb1,1
Hbp1,Pkp4,1
Hbp1,Elovl5,1
Hbp1,Tmeff1,1
Hbp1,Zfand3,1
Hbp1,Ets1,1
Hbp1,Pmepa1,0
Hbp1,Epha2,1
Hbp1,Cggbp1,0
Hbp1,Matn2,0
Hbp1,Tac1,0
Hbp1,Fbxo11,0
Hbp1,Prnp,0
Hbp1,Hnf4a,0
Hbp1,Lima1,0
Hbp1,Onecut2,1
Hbp1,Eif4g1,0
Hbp1,Maged2,1
Hbp1,Otx2,1
Hbp1,Pitpnc1,1
Hbp1,Ddx17,1
Hbp1,Odf2,1
Hbp1,Txnip,0
Hbp1,Etv5,1
Hbp1,Spred1,0
Hbp1,Tug1,1
Hbp1,Zdhhc2,0
Hbp1,Pou3f1,1
Hbp1,Grip1,1
Hbp1,Fst,1
Hbp1,Zfp513,1
Hbp1,Lrrc8d,1
Hbp1,Igf2bp1,0
Hbp1,Runx1t1,1
Hbp1,Btg1,1
Hbp1,Igf1r,1
Hbp1,Pum1,1
Hbp1,Dap3,0
Hbp1,Esrrb,1
Hbp1,Atf3,0
Hbp1,Hmgn5,1
Hbp1,Kcnh5,0
Hbp1,Dyrk1a,1
Hbp1,Ckb,1
Hbp1,Ergic1,1
Hbp1,En1,1
Hbp1,Setbp1,1
Hbp1,Ctnnd1,1
Hbp1,Vgll3,0
Hbp1,Mbp,1
Hbp1,Ubl7,0
Hbp1,Tmpo,1
Hbp1,Nog,1
Hbp1,Rarb,1
Hbp1,Sox8,0
Hbp1,Elavl2,1
Hbp1,Dnajc11,1
Hbp1,Klf13,0
Hbp1,Mapk6,0
Cdkn2a,Tes,0
Cdkn2a,Shank2,0
Cdkn2a,Ext1,0
Cdkn2a,Dnmt3b,0
Cdkn2a,Cdc42bpa,0
Cdkn2a,Rtn4r,0
Cdkn2a,Fam193b,0
Cdkn2a,Dpp4,0
Cdkn2a,Efnb3,0
Cdkn2a,Bnip3,0
Cdkn2a,Rel,0
Cdkn2a,Porcn,0
Cdkn2a,Atp2a2,0
Cdkn2a,Nnat,0
Cdkn2a,Col4a2,0
Cdkn2a,Mn1,0
Cdkn2a,Rai2,0
Cdkn2a,Flt1,0
Cdkn2a,Habp2,0
Cdkn2a,Mapt,0
Cdkn2a,Tagln2,0
Cdkn2a,Spns3,0
Cdkn2a,Anp32b,0
Cdkn2a,Kdm3a,0
Cdkn2a,Dixdc1,0
Cdkn2a,Mtx3,0
Cdkn2a,Usp7,0
Cdkn2a,Runx1t1,0
Cdkn2a,Nova2,0
Cdkn2a,Ckb,0
Cdkn2a,Pcdh7,0
Cdkn2a,Ndst1,0
Cdkn2a,Setbp1,0
Cdkn2a,Pex1,0
Cdkn2a,Zfp423,0
Cdkn2a,Fancd2,0
Cdkn2a,Prkaca,0
Cdkn2a,Ubtd2,0
Cdkn2a,Rbpms2,0
Cdkn2a,Kif21b,0
Smc3,Ptprg,0
Smc3,Ust,0
Smc3,Ptprt,0
Smc3,Tpbg,0
Smc3,Ncoa7,0
Smc3,Prickle2,0
Smc3,Peg3,0
Smc3,Cldn23,0
Smc3,H2afz,0
Smc3,Pax3,0
Smc3,Sp5,0
Smc3,Rin3,0
Smc3,Srsf6,0
Smc3,Igf2bp3,0
Smc3,Zfp618,0
Smc3,Gm14005,0
Smc3,Ntn4,0
Smc3,Lzts2,0
Smc3,Akap1,0
Smc3,Hoxc6,0
Smc3,Elavl4,0
Smc3,Gja1,0
Smc3,Otud1,0
Smc3,Chn2,0
Smc3,Ptprv,0
Smc3,Tsc22d1,0
Smc3,Ptgs2,0
Smc3,Fads2,0
Smc3,Hes1,0
Smc3,Nav1,0
Smc3,Grid1,0
Smc3,Phf2,0
Smc3,Vars2,0
Smc3,Sox5,0
Smc3,Maged2,0
Smc3,Mapk10,0
Smc3,Mctp1,0
Smc3,Nkx2-9,0
Smc3,Lrrc8d,0
Smc3,Anks1b,0
Smc3,Fgf18,0
Smc3,Tgfb1,0
Smc3,Cacna1a,0
Smc3,Rab30,0
Smc3,Sulf1,0
Smc3,Gpbp1,0
Smc3,Tmeff2,0
Smc3,Gata3,0
Smc3,Irs1,0
Rfx4,Dlx2,1
Rfx4,Sec16b,1
Rfx4,Nrxn1,1
Rfx4,Cald1,0
Rfx4,Cul1,0
Rfx4,Kcnd3,1
Rfx4,Kcnh3,1
Rfx4,Hmgb1,1
Rfx4,Chd4,1
Rfx4,Rxrg,1
Rfx4,Cnr1,1
Rfx4,Trim66,1
Rfx4,Rhob,1
Rfx4,Kctd1,1
Rfx4,Podxl,0
Rfx4,Nkx2-1,1
Rfx4,Satb2,1
Rfx4,Dusp27,0
Rfx4,Fzd2,1
Rfx4,Angpt2,1
Rfx4,Socs3,1
Rfx4,Smarca2,1
Rfx4,Anxa1,1
Rfx4,Dusp10,1
Rfx4,Hoxc4,0
Rfx4,Fosb,1
Rfx4,Agap1,1
Rfx4,Rfx3,1
Rfx4,Tnpo1,1
Rfx4,Tet2,0
Rfx4,Abhd2,1
Rfx4,Col14a1,0
Rfx4,Hesx1,0
Rfx4,Pou3f3,1
Rfx4,Pdzrn4,1
Rfx4,Hoxa4,0
Rfx4,Pou3f2,1
Rfx4,Stc2,1
Rfx4,Lmx1b,1
Rfx4,1810062O18Rik,0
Rfx4,Myt1l,1
Rfx4,Lck,1
Rfx4,Amotl2,1
Rfx4,Scml4,1
Rfx4,Esrp1,1
Rfx4,Dpp6,1
Rfx4,Hcn3,1
Rfx4,Cdc14a,1
Rfx4,Sema4a,1
Rfx4,P4htm,1
Rfx4,Hoxd9,0
Rfx4,Tmem108,1
Rfx4,Fam120a,0
Rfx4,Gnaq,1
Rfx4,Igf2,1
Rfx4,Cbx8,1
Rfx4,Lrtm1,1
Rfx4,Ddit4,1
Rfx4,Cacna1d,1
Rfx4,Sox30,1
Rfx4,Bdnf,1
Rfx4,Fam78b,1
Rfx4,Tgif1,0
Rfx4,Ppm1e,1
Rfx4,Bend3,0
Rfx4,Zic2,0
Rfx4,Dpy19l1,0
Rfx4,Col4a2,0
Rfx4,Negr1,1
Rfx4,Skiv2l,1
Rfx4,Chd5,1
Rfx4,Pacsin1,1
Rfx4,Isx,1
Rfx4,Bnc1,1
Rfx4,Mef2c,0
Rfx4,Camk2a,1
Rfx4,Ptprd,0
Rfx4,Sort1,1
Rfx4,Celf3,1
Rfx4,Ermn,1
Rfx4,Mitf,1
Rfx4,Ccdc141,1
Rfx4,Hand2,1
Rfx4,Gli3,0
Rfx4,Akap6,1
Rfx4,Trim36,0
